ticker_b3,M0 (RW),M1 (GARCH),M2 (GARCH-X ΔSVI),M3 (GARCH-X log-dev)
ECOR3,0.9917351295130141,0.895106538665086,0.8986711351978584,0.8950503076430244
EGIE3,1.144071978018665,0.5538924221038408,0.5519963656827089,0.5519980256982764
EKTR3,95.56332014215181,5.1684346264852286,4.64528193958699,4.759657603635753
EKTR4,285.9196602496428,1.4567467431511114,1.4554765404736543,1.4554780191533188
EMAE4,2.667939961193027,1.071591474744958,1.4835221734344848,1.473476737445695
ENEV3,0.7268493397645489,0.5092148130060049,0.510620984594126,0.5095445454073645
ENGI11,0.8136122298033748,0.3663060673106399,0.3620902113658049,0.3663186995246304
ENGI3,0.8964846236983428,0.4832589541433647,0.4823142046773085,0.48231461872242765
ENGI4,1.1601412188327394,0.8849836694196823,0.9330290621141611,0.8973187432151585
ENJU3,1.7052083411491974,0.5886971242206087,0.5885522463411255,0.5885115819532247
ENMT3,408.90674538282525,1.8086576601370186,2.30011830566268,2.300118693732942
EQMA3B,257.1312298995057,1.4884255961025834,1.590488356341435,1.5902367125687988
EQPA3,2.1760726868142966,1.2515037736816328,1.229336253347202,1.2514785399009132
EQTL3,0.9519881514384573,0.5777643900326244,0.5771562507478021,0.5771473096897881
ESPA3,1.7724788572207333,0.6015568142814862,0.5912408894908954,0.6015187646155108
ESTR4,47.66249914707247,6.602668064432758,6.7274466996200255,6.7318749683826224
ETER3,2.1537263828298507,0.8664779634235746,0.8801863510106035,0.8833723809468924
EUCA3,11.176350753689961,0.9049727382019458,0.8829557130698359,0.9087137189634822
EUCA4,1.2540845173833588,0.6543807177651402,0.6472722663293409,0.6587729924855437
EVEN3,1.0743215096396326,0.35664509401881966,0.3581949599986467,0.35749257408088864
EZTC3,1.0003969724724866,0.3824473780494629,0.3824930118423025,0.3824988601074877
FESA3,26.44203954494047,1.0391173637611741,1.0416916189237186,1.0420123703739286
