ticker_b3,n_previsoes,gamma_medio,gamma_pval_medio,pct_signif_5pct,gamma_m3_medio,gamma_m3_pval_medio,pct_signif_5pct_m3,persistencia_m1,persistencia_m2,persistencia_m3
CLSC4,95,0.23185996366763345,0.2921913933277537,64.21052631578948,1.2547817704979078,0.43957668546827633,55.78947368421052,0.8481193151467191,0.8674858290108081,0.7576544819294252
CMIG3,95,1.8381868699182327e-8,0.9999933305510718,0,9.744001701703851e-9,0.9999990125809972,0,0.9952634956634759,0.9954033380777987,0.995403794838831
CMIG4,95,1.6345029330228296e-8,0.9999965277878019,0,9.971284563781948e-9,0.9999997131365485,0,0.9975613576692157,0.9981915864973065,0.9977990531940348
CMIN3,95,0.2836313226802968,0.782224712669698,20,4.709802496303468,0.8670875724033112,11.578947368421053,0.9789656733659566,0.9459505807949043,0.860632156427342
COCE5,95,0.011591935958386933,0.9502817012835448,1.0526315789473684,0.31353964482437924,0.9619606831136296,0,0.9648857821397967,0.9700125555997232,0.9536204560426089
COGN3,95,0.023597951030705822,0.9894735865519871,1.0526315789473684,0.5050619656135905,0.9894736787290334,1.0526315789473684,0.9869385820206827,0.9879570090969254,0.9814560182597913
CPFE3,95,0.031527505011230285,0.7897731603861385,14.736842105263156,1.1074635429641678e-8,0.9999999723348368,0,0.9843635578760893,0.9617567843170904,0.9845585651483825
CPLE3,95,0.27527320718102666,0.17136600281794734,82.10526315789474,7.087036549971111,0.21325887718453304,78.94736842105263,0.6912638022651781,0.6791929018491584,0.5641141596480748
CRPG5,95,0.2564468776871971,0.7157918774737807,28.421052631578945,0.07802142246340331,0.9685600130709777,3.1578947368421053,0.9867932593052375,1.084647425350141,1.0840856877238534
CRPG6,95,0.25076015172779326,0.6529743609397574,34.73684210526316,5.958317471870021e-9,0.9999999416283308,0,0.9950324635715695,1.0437413410519476,1.0704888220511015
CSAN3,95,0.11873864696380523,0.899308845688858,8.421052631578947,0.12338554939805778,0.9834507809453746,1.0526315789473684,0.9825968960248859,0.9850969947518465,0.9784628632498171
CSED3,95,1.3772870174172232e-8,0.9999978173377797,0,1.0578411287979118e-8,0.9999996930757002,0,0.9961760080972558,0.9959345371636291,0.9959763401506069
CSMG3,95,0.025293218597139844,0.9684197237876665,3.1578947368421053,0.5477922289483464,0.9789472446337179,2.1052631578947367,0.9794745429857685,0.9766953076092465,0.9703982083363564
CSNA3,95,0.9450941726750528,0.31579564184424286,68.42105263157895,10.682264972553671,0.6662088522261935,7.368421052631578,0.7854247479738958,0.6863784656020739,0.6325740119695245
CSUD3,95,0.03867083417481536,0.7894867316866523,21.052631578947366,1.7737419694083553e-8,0.9999972835246803,0,0.9947923751060956,0.996634882522403,0.995742707606364
CTKA4,95,1.5834336077461408e-9,0.9999999975545013,0,27.97913608325666,0.3962986113697943,34.73684210526316,0.8133717709917146,0.81335842098356,0.8833535055324402
CTSA3,95,1.05592361503394e-8,0.9999999630829617,0,9.997725644968292e-9,0.9999999634731366,0,0.9919837772742073,0.9753246193675736,0.9755402003147606
CTSA4,95,2.6990636239787507,0.210526306620208,78.94736842105263,11.429650275667719,0.2327976202504477,75.78947368421053,0.9734689687498377,0.7544519496680938,0.6331838081388709
CURY3,95,0.046881056653306157,0.8751415438148615,11.578947368421053,7.588012691015727e-9,0.9999993859166105,0,0.9901770101700847,0.9714219737468921,0.9876490061071633
CVCB3,95,1.4702733700551371,0.4105262893604873,58.94736842105262,39.04502119637756,0.5368421011357132,46.31578947368421,0.6611213958944177,0.8768101316050355,0.5907944782467806
CYRE3,95,0.013601640297791727,0.9894902044608931,1.0526315789473684,9.774041142158913e-9,0.9999999838284009,0,0.99377701671849,0.9913275638507644,0.993822847375091
DASA3,95,5.725911213936116,0.1267202732800382,84.21052631578947,1.6689563538239056,0.8500472631118116,11.578947368421053,0.8896502495227416,0.9311921659663602,0.889996180323146
DEXP3,95,0.07952767861522882,0.7749814042829085,16.842105263157894,0.1745420241753256,0.8900494535010086,0,0.9417430279016954,0.942612427752759,0.9394127679962829
DEXP4,95,9.971588856518835e-9,0.9999999705353976,0,1.0083959924647138e-8,0.9999999967390129,0,0.9754363665708591,0.9754380179772852,0.9754380744617457
DIRR3,95,1.0533485149353895e-8,0.9999982844997366,0,1.006855690025357e-8,0.9999998828989181,0,0.9966460130611675,0.99678951700837,0.9967895507949801
DMVF3,95,0.056134096095783965,0.9158100244597935,8.421052631578947,0.37176741678163977,0.9368425241153591,6.315789473684211,0.9746913652525081,0.9866694844732116,0.9397556083495339
DOHL3,95,9.496190970399104e-9,0.9999999902260657,0,9.987936501412541e-9,0.9999999984890241,0,0.9989990023531513,1.2893945383320604,1.2893942942875425
DOHL4,95,0.004815985676801848,0.8831181858744498,0,0.1195935416549817,0.9111775406891134,0,0.48391218578375716,0.4811347988484015,0.48076205688703744
DXCO3,95,0.20896570681827842,0.5740107425668681,41.05263157894737,0.3153396035507765,0.9369443194873095,6.315789473684211,0.9600758019288554,0.8907387598939588,0.9197853104136666
EALT3,95,1.0086625689777175e-8,0.9999994081328595,0,9.629281785286836e-9,0.9999996705380232,0,0.997407433575899,0.9975093471817159,0.9975093467263533
EALT4,95,0.11760528521172463,0.668049337392901,30.526315789473685,0.4892525063356161,0.7197117795555592,27.368421052631582,0.9401690432350878,0.9450814319412019,0.8710708963129605
ECOR3,95,0.038953262016690006,0.958479238642664,3.1578947368421053,0.4487964300040399,0.9684210398056476,3.1578947368421053,0.9771354275660057,0.9807294837580866,0.9582457400305162
EGIE3,95,7.804773123964418e-8,0.9999924487907987,0,9.944208179689713e-9,0.9999999307149723,0,0.9943233910881482,0.9948498260346424,0.99485919296206
EKTR3,95,0.043180485185199804,0.9842023794721584,0,0.26519578807426175,0.9910277903760342,0,0.9928069061877961,0.9949923839879408,0.9775589642549771
EKTR4,95,1.407476777865539e-8,0.999999805727027,0,1.0299803149518937e-8,0.9999999787204537,0,0.9920953006416857,0.9925369704218578,0.9925369419455451
EMAE4,95,0.7028439452347582,0.4526302195166079,54.736842105263165,1.4248090381850709,0.757952973542065,24.210526315789473,0.9847407530279311,1.0181908649838376,1.0438569950596226
ENEV3,95,0.11817411768853407,0.894736804729715,10.526315789473683,0.04964981370211024,0.989473748392827,1.0526315789473684,0.9784523140059649,0.965784799923908,0.9710425509534125
ENGI11,95,0.01442803007348387,0.9158993590693829,8.421052631578947,1.4131643827239739e-8,0.9999972605512464,0,0.997948609845621,0.9980117653666959,0.9979899800485996
ENGI3,95,1.4843721674367704e-8,0.9999975757147914,0,1.0566934258599331e-8,0.9999996755899796,0,0.9972359503124643,0.9979749082436302,0.9979755095426699
ENGI4,95,0.10468067985640667,0.5916481289232978,41.05263157894737,0.034415276936893675,0.9628349782895325,0,0.9867865576160149,0.9876513602679304,0.9867200760883298
ENJU3,95,1.3003118866801524e-8,0.999999668629132,0,1.0265839226019165e-8,0.9999996415742873,0,0.9957714961607896,0.9944268077490857,0.9960927204755419
ENMT3,95,4.50327481812788e-9,0.9999999909166961,0,4.191404764965721e-9,0.9999999990926723,0,0.9611319061512983,0.9294087478384,0.9294084912345684
EPAR3,95,0.6757854138429331,0.2951281895533496,70.52631578947368,2.30706923476141,0.4246922072539702,21.052631578947366,0.8842146256999484,0.8448369445500273,0.7425829440674299
EQMA3B,95,6.7625096935864195e-9,0.9999994965323935,0,7.4485290926959e-9,0.9999996692375677,0,0.9591706629217827,1.0020123993178542,1.0028968584695301
EQPA3,95,0.0014354313267379475,0.9919799925969206,0,8.216377845101782e-9,0.9999993495423185,0,0.9897533748436591,0.9886439399016134,0.989897398065892
EQTL3,95,1.6944585992700354e-8,0.9999947358892177,0,1.0079436648533187e-8,0.99999968749553,0,0.9964784708984062,0.996639404895022,0.9966338233154702
ESPA3,95,0.2309763311148876,0.9157895098804869,8.421052631578947,1.25519835482078e-8,0.999999997128531,0,0.9755265576989266,0.9636128942689793,0.9755299125983826
ESTR4,95,0.43156581289401985,0.8947367748868831,10.526315789473683,8.550201425347215e-9,0.9999999989409414,0,0.9964398995495772,1.0236633060767197,1.0191155559124978
ETER3,95,0.151122024528716,0.9052628289582944,9.473684210526317,0.23748205151143154,0.9684209530725867,3.1578947368421053,0.9845789378366795,0.9766955621501773,0.9841713650327739
EUCA3,95,0.5704282763799463,0.29095067544461145,28.421052631578945,24.118646273003414,0.24285823745156673,0,0.7975302333695788,0.8383645691937911,0.40645574840034904
EUCA4,95,0.3418043252309798,0.7368416706240721,26.31578947368421,0.3416778247507457,0.8736840430500996,12.631578947368421,0.9811919933698767,0.9681524068300121,0.959019679281479
EVEN3,95,0.029538359975253444,0.8877904779956995,0,0.21067697529622287,0.9528786623802237,1.0526315789473684,0.9746503977533376,0.9737570364009949,0.9718392445072027
EZTC3,95,1.4467301838702252e-8,0.9999996688145233,0,1.001656455957161e-8,0.9999999865793485,0,0.997531545278586,0.9975976519881955,0.9975942531992027
FESA3,95,0.01585472376583259,0.9513132774725763,0,7.190997630398669e-9,0.9999988628446594,0,0.9754371321873077,0.9781339444714401,0.9769565030337036
FESA4,95,0.07962398667562812,0.8006259168147853,20,1.176944790937542,0.8389842909186045,4.2105263157894735,0.9579164559106226,0.9424406859453051,0.9390901233607489
FHER3,95,1.056527084526315e-8,0.999999972183051,0,1.0229373277282166e-8,0.9999999780046468,0,0.9684116961085583,0.9960789946561144,0.9980705417011235
FIGE3,95,0.001186311404094306,0.6186722619111533,38.095238095238095,6.856022117053926e-9,0.9996236137368409,0,0.8369233871802426,1.002039125263616,0.9995844864872169
FLRY3,95,0.02283008157101928,0.9590599602740632,3.1578947368421053,9.52766792263541e-9,0.9999999936323399,0,0.9875677875954155,0.9881010873358714,0.9877584388646585
FRAS3,95,0.07764271893752184,0.6526287296627652,34.73684210526316,0.008097042177064705,0.9911152929753105,0,0.9844466411755283,0.9721743913249445,0.9836746782401822
GEPA3,95,0.04775398843318436,0.9260984301963333,1.0526315789473684,7.602317445253901e-9,0.9999999785248583,0,0.9525025854792794,0.948920916767817,0.9468069325428367
GEPA4,95,6.129653270744314e-9,0.9999998215572894,0,8.81240748700764e-9,0.999999834285425,0,0.9532736082467753,0.9575126205167483,0.9568815794589611
GFSA3,95,12.553966716139648,0.46315786321276614,53.68421052631579,44.9222555104475,0.49473682281723314,50.526315789473685,0.8445621638655627,0.9485701844628004,0.8940997570898085
GGBR3,95,0.004711354265381928,0.9792148619411599,2.1052631578947367,8.503926917559653e-9,0.9999992070787508,0,0.9966887152387803,0.9920190676828682,0.9967466564358428
GGBR4,95,1.767629747424232e-8,0.9999985757000706,0,9.860649115446126e-9,0.999999855994322,0,0.9921744274687831,0.9922572002874606,0.9921954598943414
GMAT3,95,0.0691971911557999,0.9578954572892436,4.2105263157894735,0.09302826400607973,0.9791546214566503,2.1052631578947367,0.9862693731578558,0.9871923213329945,0.9870103541988466
GOAU3,95,0.005057209751353759,0.9793496165898401,2.1052631578947367,9.738334261942752e-9,0.9999988593480145,0,0.9960942947274897,0.9938759540592115,0.9961738171698681
GOAU4,95,1.1709520007943334e-8,0.9999988618232578,0,9.809532265255107e-9,0.9999997739566725,0,0.9936780726013418,0.993794858650399,0.9937837827705147
GRND3,95,0.01406790781013369,0.9499148233736395,3.1578947368421053,1.0997483169073657e-8,0.9999999910214926,0,0.9856707298354188,0.9831452942854305,0.9857017190370417
GSHP3,95,0.012787899565925739,0.008561965065621235,100,0.029933205880910908,0.8741556914483446,0,0.7101469224882732,0.6342123756593107,0.632660526471454
HAGA3,95,0.5458338236777369,0.837154362343528,6.382978723404255,5.263135720989975,0.9157179946889208,0,0.9630843182555536,0.9659194229356748,0.931434123325743
HAGA4,95,1.0056400004559144e-8,0.9999999112309021,0,1.0233519564744915e-8,0.9999998227054261,0,0.9976566280635052,0.9976656302277935,0.9976655996406305
HAPV3,95,0.9608717610454354,0.8421058711264946,15.789473684210526,0.5907771209601239,0.9894736817921514,1.0526315789473684,0.9709813246141229,0.9272719383578326,0.9612772987173674
HBOR3,95,0.06478528002661585,0.9578947124390708,4.2105263157894735,9.635899494775779e-9,0.9999999986619995,0,0.9809027883825516,0.9503561375405704,0.9820387655234348
HBRE3,95,0.007677712390133186,0.9894758844577595,1.0526315789473684,1.0916521480400962e-8,0.9999990056933015,0,0.9979165523611085,0.9976098869968362,0.9971686477354432
HBSA3,95,0.02873738993915045,0.9684201260229902,3.1578947368421053,9.696984900872895e-9,0.9999990669663834,0,0.9964688557025223,0.9953866967014661,0.996237341405183
HBTS5,95,2.6745634641323494e-8,0.9999998633338867,0,1.0394840592308102e-8,0.999999933848245,0,0.9834398615205548,0.9832898946373073,0.9832917090947391
HETA4,95,0.17843991936094925,0.9553234348441194,4.49438202247191,2.2908869577468067,0.8818558045870725,0,0.920523966106225,0.9203881199619326,0.9214134287159184
HOOT4,95,34.199401440213755,0.528291614717359,46.31578947368421,2.302666529102665,0.81064382152771,18.947368421052634,0.9510562294174972,0.9271822075625977,0.7585512897960986
HYPE3,95,1.731817020607999e-8,0.9999998849983402,0,1.0680545097759724e-8,0.9999999904253285,0,0.9926140210845508,0.9939330603074965,0.9939304467605624
INEP3,95,0.2726408488772288,0.9170358127395863,7.368421052631578,0.9012240164895119,0.9266480248604482,7.368421052631578,0.9588904467979205,0.9363069617944547,0.9507267812543878
INEP4,95,0.2830311147582282,0.8933698656169141,10.526315789473683,0.3992495001535335,0.9263157731734456,7.368421052631578,0.9720056856248434,0.9737411961658163,0.9716570584015519
INTB3,95,0.07153899505061978,0.9578941658242452,4.2105263157894735,0.10945641349479925,0.989473635755212,1.0526315789473684,0.9908407700383614,0.9808342557080847,0.981316146416682
IRBR3,95,0.16995338120182463,0.9368420069961957,6.315789473684211,1.0466950166225224e-8,0.9999999895771172,0,0.9891430200515566,0.9902635976983999,0.9897174730146912
ISAE3,95,1.3618456849740647e-9,0.9999999519166747,0,0.09762098779392171,0.7329409393447031,7.368421052631578,0.8691994031066158,0.858006762023673,0.8775701647532697
ISAE4,95,3.6344857681412585e-9,0.9999980285811377,0,4.976235574698668e-9,0.9999967916806562,0,0.8633260434695995,0.8996188138813289,0.8995947275925464
ITSA3,95,7.532881704080059e-9,0.999998532265937,0,9.300434342099352e-9,0.9999998779045342,0,0.9814252630718979,0.9846235309748174,0.984621008129067
ITSA4,95,0.15134516793266128,0.2557874656059521,34.73684210526316,1.0705294005776649,0.8561658239000943,11.578947368421053,0.9051809724229575,0.7926793048436176,0.8228677804250984
ITUB3,95,0.07032274917648601,0.7817269430064501,20,0.008179542238609321,0.9895576829886047,1.0526315789473684,0.9737398756542299,0.9803212404526483,0.974221891980957
ITUB4,95,0.19661235015908102,0.47891314030256454,49.473684210526315,3.1359615716849784e-8,0.9999999319243653,0,0.9637205159653343,0.9741841099416337,0.9638143082071192
JALL3,95,0.03222961439754032,0.9265275345976934,7.368421052631578,0.06612000179077396,0.9894734702346969,1.0526315789473684,0.9707893246265296,0.9607911685178652,0.9645521993626262
JFEN3,95,6.077541589832406,0.09474633368304229,90.52631578947368,13.82144066921651,0.13788849639230982,86.31578947368422,0.7497749911453659,0.6734530933178553,0.6661639934937297
JHSF3,95,1.4894174333054895e-8,0.9999973652988542,0,9.795257611933065e-9,0.9999999196368817,0,0.9974085402941768,0.997409944152439,0.9974098347363728
JSLG3,95,0.06347630199077266,0.9170069091655525,7.368421052631578,0.003920737520799742,0.9942831816966147,0,0.9937068499457714,0.9829288759043225,0.9940052357945306
KEPL3,95,0.019399135898307253,0.9789468931661276,2.1052631578947367,9.970078291449794e-9,0.999999988788412,0,0.9936878239015509,0.9930000945491716,0.9935106579128159
KLBN11,95,0.005093727136997395,0.9791084275427978,2.1052631578947367,1.0343273956143815e-8,0.9999997739246269,0,0.9981015409506507,0.9976772523677321,0.9981266276058718
KLBN3,95,0.008374562960885856,0.9559042342525168,0,9.512069842085072e-9,0.999999963410868,0,0.9946394234895056,0.9939529555562729,0.9948616861793816
